id	dominant_category	cardinality	max_degree	max_degree_title	avg_clust	top_words	top_ents
456	office	6	4	"3719    Rapesco 0684 Portadocumenti Trasparente, Confe...
Name: title, dtype: object"	0.0	{'portadocumenti': 4, 'colori': 3, 'rapesco': 2, 'trasparente': 2, 'confezione': 2, 'pezzi': 2, 'assortiti': 2, 'cartella': 2, 'plastica': 2, 'cartelline': 2, 'fellowes': 1, 'u140ro': 1, 'progetto': 1, 'dorso': 1, 'exacompta': 1, '55305e': 1, 'elcoho': 1, 'buste': 1, 'formato': 1, 'pulsante': 1, 'scuola': 1, 'ufficio': 1, 'size': 1, 'trasparenti': 1, 'cartelle': 1, 'documento': 1, 'storage': 1}	{'Confezione': 2, 'Rapesco 0684': 1, 'Portadocumenti Trasparente': 1, 'Colori': 1, 'Cartella Progetto Dorso': 1, 'Exacompta 55305E': 1, 'Rapesco 0689 Portadocumenti Trasparente': 1, 'Colori Assortiti': 1, 'Elcoho 20': 1, 'Cartelline Trasparenti - A4 Cartelline Portadocumenti Cartelle Plastica Per Documento Storage': 1}
457		6	4	"4334    Prozis Burro d'Arachidi 1kg - Consistenza Deli...
Name: title, dtype: object"	0.38888888888888884	"{'burro': 7, 'arachidi': 5, '1kg': 4, 'prozis': 4, 'senza': 4, 'naturale': 3, 'adatto': 3, 'sale': 3, 'protein': 2, 'crunchy': 2, ""d'arachidi"": 2, 'consistenza': 2, 'deliziosa': 2, 'fonte': 2, 'proteine': 2, 'diete': 2, 'vegane': 2, 'kosher': 2, 'halal': 2, 'grassi': 2, 'trans': 2, 'aggiunti': 2, 'olio': 2, '1000g': 2, 'workstm': 1, 'super': 1, 'croccante': 1, 'foods': 1, 'mandorle': 1, 'zucchero': 1, 'additivi': 1, 'naturali': 1, 'crema': 1, 'palma': 1, 'wehle': 1, 'sports': 1, 'peanut': 1, 'butter': 1, 'granuloso': 1, 'vellutata': 1, 'oatmeal': 1, 'whey': 1, 'farina': 1, ""d'avena"": 1, 'cereali': 1, 'ricchi': 1, 'carboidrati': 1, 'alta': 1, 'qualità': 1, 'fibre': 1}"	"{""Prozis Burro d'Arachidi"": 2, 'Adatto': 2, 'Vegane': 2, 'Kosher': 2, 'Halal': 2, 'Senza Sale': 2, 'Grassi Trans Aggiunti': 2, 'THE PROTEIN WORKSTM Burro Di Arachidi': 1, 'Super Crunchy': 1, 'Consistenza Deliziosa & Croccante - Fonte Naturale di Proteine': 1, 'Prozis Foods Burro': 1, 'Mandorle': 1, 'Burro di arachidi': 1, 'Wehle Sports': 1, 'Peanut Butter 1000g': 1, 'Crunchy': 1, 'Granuloso': 1, 'Consistenza Deliziosa & Vellutata - Fonte Naturale di Proteine': 1, 'Prozis Oatmeal': 1, ""Farina D'Avena"": 1, 'Cereali Ricchi': 1, 'Carboidrati di Alta Qualità': 1, 'Fibre Sazianti': 1, 'Al Gusto Cioccolato alla Nocciola - Adatto per Vegetariani - 12 Porzioni': 1}"
458	industrial	6	4	"5689    Bostik 10929 Salda Rapido Mixer, Trasparente
Name: title, dtype: object"	0.4444444444444444	{'pattex': 3, 'gatti': 3, 'siringa': 2, 'acciaio': 2, 'liquido': 2, 'luce': 2, 'saldatutto': 1, 'mix': 1, 'ranger': 1, 'pigmento': 1, 'polvere': 1, '-oro': 1, 'bostik': 1, 'salda': 1, 'rapido': 1, 'mixer': 1, 'trasparente': 1, '35g': 1, 'colla': 1, 'epossidica': 1, '30g': 1, 'faburo': 1, 'giochi': 1, 'interattivo': 1, 'giocattoli': 1, 'led': 1, 'interattiva': 1, 'indicatore': 1, 'esercizio': 1, 'allenamento': 1, 'animali': 1, 'domestici': 1, 'strumento': 1, 'giocattolo': 1, 'set': 1}	{'Pattex 1478701': 1, 'Saldatutto Mix Siringa': 1, 'Ranger - Pigmento polvere -oro': 1, 'Bostik 10929': 1, 'Salda Rapido Mixer': 1, 'Trasparente': 1, 'PATTEX Acciaio Liquido': 1, 'Pattex 1659549': 1, 'Colla Epossidica Acciaio Liquido': 1, 'Faburo Giochi per Gatti Interattivo Giocattoli': 1, 'Gatti': 1, 'Luce LED': 1, 'Luce Indicatore Esercizio': 1, 'Allenamento per Animali Domestici': 1}
459		6	5	"3330    La gabbianella e il gatto
Name: title, dtype: object"	0.4777777777777778	"{'gabbianella': 3, 'gatto': 3, 'storia': 2, 'insegnò': 2, 'volare': 2, 'freccia': 1, 'azzurra': 1, 'collezione': 1, 'enzo': 1, ""d'alò"": 1, 'momo': 1, 'conquista': 1, 'tempo': 1}"	"{'Storia di una gabbianella': 2, 'Freccia Azzurra': 1, ""Collezione Enzo D'Alò"": 1}"
460		6	4	"6378    Ampel 24 - Kit di Fissaggio a Terra Universale...
Name: title, dtype: object"	0.3888888888888889	{'trampolino': 4, 'trampolini': 3, 'giardino': 3, 'elastico': 3, 'ultrasport': 2, 'diametro': 2, 'ampel': 2, 'kit': 2, 'fissaggio': 2, 'terra': 2, 'scivoli': 2, 'altalene': 2, 'cinghie': 2, 'esterno': 2, 'tappeto': 2, 'rete': 2, 'telone': 1, 'protezione': 1, 'comfort': 1, 'copertura': 1, 'resistente': 1, 'intemperie': 1, 'adatto': 1, 'unisex': 1, 'bambini': 1, 'universale': 1, 'pezzi/perfetto': 1, 'ecc': 1, 'picchetti': 1, 'physionics': 1, 'accessori': 1, 'scala': 1, 'scaletta': 1, '68/32': 1, 'xxl': 1, 'universale/perfetto': 1, 'etc': 1, 'ganci': 1, 'uni-jump': 1, 'set': 1, 'completo': 1, 'inclusi': 1, 'sicurezza': 1, 'pali': 1, 'imbottiti': 1, 'rivestimento': 1, 'bordi': 1, 'bambino': 1, 'sport': 1, 'yourmove': 1}	{'Terra Universale': 2, 'Cinghie': 2, 'Ultrasport Telone di Protezione Comfort': 1, 'Copertura Resistente': 1, 'Adatto a trampolini del Diametro Unisex Bambini': 1, 'Ampel 24 - Kit di Fissaggio': 1, 'Physionics Accessori': 1, 'Ampel 24 - Kit di Fissaggio XXL': 1, '5 Ganci': 1, 'Ultrasport Trampolino': 1, 'Giardino Uni-Jump': 1, 'Set Completo Inclusi Tappeto Elastico': 1, 'Rete di Sicurezza': 1, 'Pali Imbottiti': 1, 'Rivestimento dei Bordi Bambino': 1, 'YM Trampolino Elastico da Giardino Tappeto Elastico Esterno Sport': 1}
461	handmade	6	5	"4592    Borsello porta tabacco - Astuccio portatabacco...
Name: title, dtype: object"	0.4777777777777778	"{'portatabacco': 6, 'borsello': 6, 'tabacco': 6, 'porta': 5, 'astuccio': 5, 'stoffa': 3, 'jeans': 2, 'denim': 2, ""'rombi"": 1, 'black': 1, 'scomparti': 1, 'cartine': 1, 'filtri': 1, 'accendino': 1, 'maki': 1, 'cotone': 1}"	{'Astuccio': 4, 'Borsello': 3, 'Rombi': 1, 'Jeans': 1, 'Denim': 1, 'Borsello Portatabacco Jeans': 1, 'Astuccio Porta': 1, 'Black Denim': 1, 'Maki': 1}
462	hpc	6	5	"6273    Oral-B WaterJet Testine di Ricambio, 4 Pezzi
Name: title, dtype: object"	0.7999999999999999	"{'oral-b': 6, 'idropulsore': 4, 'waterjet': 3, 'sistema': 3, 'pulente': 3, 'oxyjet': 3, 'testine': 2, 'ricambio': 2, 'pezzi': 2, 'smart': 1, 'kit': 1, ""l'igiene"": 1, 'orale': 1, 'spazzolino': 1, 'elettrico': 1, 'ricaricabile': 1, 'pro': 1}"	"{'4 Pezzi': 2, 'Oral-B Waterjet Sistema Pulente': 1, 'Oral-B Oxyjet Sistema Pulente': 1, 'Oral-B WaterJet Testine di Ricambio': 1, 'Oral-B OxyJet Testine': 1, 'Ricambio': 1, ""Oral-B Smart 5000 + Kit per l'Igiene Orale"": 1, 'Idropulsore Oxyjet': 1, 'Oral-B Waterjet Sistema Pulente Idropulsore + Spazzolino Elettrico': 1, 'Ricaricabile Pro 700': 1}"
463		6	4	"5681    Unbekannt Supporto Bicicletta da Parete, Color...
Name: title, dtype: object"	0.5555555555555555	{'bici': 3, 'soffitto': 3, 'supporto': 3, 'bicicletta': 3, 'portabici': 2, 'relaxdays': 2, 'parete': 2, 'colore': 2, 'wandhalter': 2, 'masidef': 1, 'sollevatore': 1, 'staffa': 1, 'muro': 1, 'appendi': 1, 'pezzi': 1, 'unbekannt': 1, 'point': 1, 'gancio': 1, 'pedale': 1, 'incl': 1, 'materiale': 1, 'fissaggio': 1, 'peso': 1, 'massimo': 1, 'acciaio': 1, 'argento': 1, 'silber': 1, 'sollevamento': 1, 'porta': 1, 'portata': 1, 'm-wave': 1, 'carrugola': 1}	{'Bici': 2, 'Soffitto': 1, 'Relaxdays Staffa': 1, 'Muro Appendi Bici 2 Pezzi': 1, 'Unbekannt Supporto Bicicletta': 1, 'Parete': 1, 'Colore:': 1, 'Point': 1, 'Supporto a Parete': 1, 'Gancio a Pedale': 1, 'Fissaggio': 1, 'Acciaio Wandhalter Wandhalter': 1, 'Argento': 1, 'Silber': 1, 'Relaxdays Supporto': 1, 'Porta bicicletta': 1, 'Wave 430099': 1, 'Portabici da soffitto con carrugola': 1}
464		6	5	"1380    CARTUCCIA ANTICALCARE ARIETE 6422 STIROMATIC P...
Name: title, dtype: object"	0.5499999999999999	{'ariete': 5, 'stiromatic': 4, 'stiro': 4, 'eco': 4, 'power': 4, 'ferro': 3, 'cartuccia': 2, 'plus': 2, 'filtro': 2, 'anticalcare': 1, 'ecopower': 1, 'at2116024200': 1, 'serbatoio': 1, 'leva': 1, 'blocco': 1, 'sistema': 1, 'stirante': 1, 'colore': 1, 'grigio': 1, 'first4spares': 1, 'universale': 1, 'ferri': 1, 'vapore': 1, 's19020n': 1, 'si90ttn': 1}	{'CARTUCCIA': 2, 'STIROMATIC PLUS ECOPOWER AT2116024200': 1, 'LEVA': 1, 'STIRO STIROMATIC ECO POWER 6422': 1, 'Ariete': 1, 'Sistema stirante Eco Power': 1, '2400 W': 1, 'Ariete 6430 Stiromatic Eco Power - Ferro': 1, 'FERRO': 1, 'STIRO STIROMATIC PLUS ECO POWER 6422': 1, 'First4spares - Filtro universale': 1, 'S19020N': 1, 'SI90TTN': 1}
465	beauty	6	5	"7054    Fanola No yellow Mask-Extra Violet Pigment/Mas...
Name: title, dtype: object"	0.4777777777777778	{'fanola': 5, 'yellow': 5, 'shampoo': 3, 'antigiallo': 3, 'ultra': 2, 'mask-extra': 1, 'violet': 1, 'pigment/maschera': 1, 'conditioner': 1, 'silver': 1, 'bheysè': 1, 'professional': 1, '1000ml': 1, 'renèe': 1, 'blanche': 1, 'lightener': 1, 'polvere': 1, 'decolorante': 1, 'schiarente': 1, '500gr': 1}	{'Fanola no Yellow': 1, 'Fanola No yellow Mask': 1, 'Extra Violet Pigment': 1, 'Maschera Antigiallo': 1, 'Fanola Shampoo': 1, 'Conditioner Silver AntiGiallo No Yellow Bheysè Professional 1000ml - Renèe Blanche': 1, 'Fanola No Yellow Ultra Lightener': 1, 'Polvere Decolorante Viola': 1, 'FANOLA No Yellow Shampoo 350': 1}
466		6	4	"3397    Meister 821400 - Carrello da trasporto in MDF,...
Name: title, dtype: object"	0.4444444444444444	{'ruote': 5, 'carrello': 4, 'mdf': 4, 'meister': 3, 'pianale': 3, 'trasporto': 2, 'max-power': 2, 'plastica': 2, 'pennelli': 2, 'pittura': 2, 'blocco': 1, 'base': 1, 'mobili': 1, 'portata': 1, 'massima': 1, 'zoiibuy': 1, 'set': 1, 'dipingere': 1, 'arte': 1, 'principianti': 1, 'bambini': 1, 'artisti': 1, 'amanti': 1, 'poliammide': 1, 'legno': 1, '590x290': 1}	{'MDF': 2, 'Ruote in Plastica': 2, 'Meister 821400': 1, 'Carrello': 1, 'Meister Base': 1, 'Max-Power 0821360 Carrello a Pianale in Mdf': 1, 'Zoiibuy 50 Set di pennelli': 1, 'Pittura': 1, 'Pennelli': 1, 'Dipingere Arte': 1, 'Principianti': 1, 'Bambini': 1, 'Artisti e Amanti della Pittura': 1, 'Meister Carrello': 1, 'Ruote in Poliammide': 1, 'Legno': 1, 'Max-Power 0821300': 1, 'Pianale in Mdf': 1}
467	toys	6	4	"6777    LEGO City - Binari, 60205
Name: title, dtype: object"	0.5	{'lego': 4, 'city': 3, 'scambi': 2, 'lego.60197': 1, 'binari': 1, 'ferrovia': 1, 'trains': 1, 'lego.60198': 1, 'treno': 1, 'passeggeri': 1, 'alta': 1, 'velocità': 1}	{'LEGO.60197': 1, 'City - Binari': 1, 'LEGO City 7895': 1, 'Scambi': 1, 'LEGO City Trains - Scambi': 1, 'LEGO.60198': 1, 'Lego 60051': 1}
468	apparel	6	4	"3690    LOVABLE - My Daily Comfort, Reggiseno con Ferr...
Name: title, dtype: object"	0.36111111111111116	{'lovable': 6, 'reggiseno': 5, 'ferretto': 5, 'daily': 3, 'comfort': 3, 'slip': 1, 'microfibra': 1, 'leggera': 1, 'mutande': 1, 'ultralight': 1, 'demi': 1, 'coverage': 1, 'invisible': 1, 'lift': 1, 'generous': 1, 'alto': 1, 'sostegno': 1, 'senza': 1}	{'Reggiseno': 4, 'Ferretto Donna': 3, 'My Daily Comfort': 2, 'LOVABLE My Daily Comfort': 1, 'Slip Microfibra Leggera': 1, 'Mutande Donna': 1, 'LOVABLE Ultralight Demi Coverage': 1, 'LOVABLE Invisible Lift': 1, 'LOVABLE Generous': 1, 'Ferretto ad Alto Sostegno Donna': 1, 'Reggiseno Senza Ferretto Donna': 1}
469		6	4	"2268    FIFA 19 - Legacy Edition - PlayStation 3
Name: title, dtype: object"	0.25	{'playstation': 5, 'fifa': 2, 'legacy': 2, 'edition': 2, 'ps3': 2, 'controller': 2, 'wireless': 2, 'bluetooth': 2, 'gamepad': 2, 'double': 2, 'vibration': 2, 'six-axis': 2, 'remote': 2, 'joystick': 2, 'charging': 2, 'cord': 2, 'blue': 2, 'minecraft': 1, 'fortnite': 1, 'monopoly': 1}	{'PlayStation 3': 3, 'PS3 Controller': 2, 'Wireless Bluetooth Gamepad Double Vibration Six-Axis Remote Joystick for Playstation 3 with Charging Cord': 2, 'Blue': 2, 'FIFA 19 - Legacy Edition': 1, 'Minecraft': 1, 'Fortnite Monopoly': 1, 'FIFA 18': 1, 'Legacy Edition': 1}
470		6	3	"17130    Lofbaz Unisex Lofbaz Dashiki Stampa Tradiziona...
Name: title, dtype: object"	0.0	{'lofbaz': 4, 'dashiki': 4, 'unisex': 3, 'tradizionale': 3, 'africana': 3, 'camicia': 3, 'hippy': 3, 'stampa': 2, 'boho': 2, 't-shirt': 2, 'primo': 1, 'libro': 1, 'coding': 1, 'scuola': 1, 'elementare': 1, 'e-book': 1, 'espansione': 1, 'online': 1, 'mac': 1, 'due': 1, 'italy': 1, 'rubik': 1, 'race': 1, 'maglietta': 1, 'casual': 1, 'kword': 1, 'hipster': 1, 'hip': 1, 'hop': 1, 'africano': 1, 'girocollo': 1, 'manica': 1, 'lunga': 1, 'allungata': 1, 'muscolosa': 1, 'scollo': 1, 'slim': 1, 'fit': 1}	"{'Lofbaz Unisex Dashiki Stampa': 1, 'Africana Camicia Hippy': 1, 'Lofbaz Unisex Lofbaz Dashiki Stampa Tradizionale Africana Hippy Boho': 1, 'Scuola': 1, ""Mac Due Italy Rubik's Race"": 1, 'Lofbaz Unisex Dashiki Tradizionale': 1, 'Africana Hippy Boho': 1, 'Maglietta Casual': 1, 'Kword Camicia Uomo Hipster': 1, 'Hip Hop Africano Dashiki Girocollo Camicia T': 1, 'Shirt Muscolosa Scollo': 1, 'V Slim Fit': 1}"
471	books	6	3	"715    L'intestino in testa. Il ruolo guida dell'inte...
Name: title, dtype: object"	0.0	"{'giorno': 2, 'dieta': 2, ""l'intestino"": 1, 'testa': 1, 'ruolo': 1, 'guida': 1, ""dell'intestino"": 1, 'salute': 1, 'corpo': 1, 'almanacco': 1, 'alimentare': 1, 'anno': 1, 'ricette': 1, 'miraggi': 1, 'alimentari': 1, 'idee': 1, 'sbagliate': 1, 'cosa': 1, 'mangiamo': 1, 'metabolismo': 1, ""l'utilità"": 1, 'prevenzione': 1, 'cura': 1, 'cancro': 1, 'supersalute': 1, ""l'agenda"": 1, 'casa': 1, 'suor': 1, 'germana': 1}"	{'Miraggi alimentari': 1, 'Germana 2019': 1}
472	apparel	6	3	"17999    KISS Occhiali da sole STILE MOSCOT mod. BOXER ...
Name: title, dtype: object"	0.0	{'occhiali': 6, 'sole': 6, 'depp': 6, 'kiss': 4, 'stile': 4, 'moscot': 4, 'mod': 4, 'vintage': 4, 'unisex': 4, 'gradiente': 3, 'johnny': 3, 'cult': 3, 'marca': 2, 'isurf': 2, 'modello': 2, 'fashion': 2, 'fumè': 2, 'sera': 2, 'jay': 1, 'scot': 1, 'moda': 1, '2017-2018': 1, 'outfit': 1, 'eyewear': 1, 'papillon': 1, 'lente': 1, 'chiara': 1, 'scura': 1, 'quadrato': 1, 'montatura': 1, 'retta': 1, 'avvolgente': 1, 'occhiale': 1, 'boxer': 1, 'wave': 1, 'leggeri': 1, 'tondi': 1}	{'KISS Occhiali': 4, 'MOSCOT': 3, 'SOLE': 2, 'DEPP Fumè Gradiente': 2, 'VINTAGE Johnny Depp': 2, 'CULT unisex': 2, 'OCCHIALI': 1, 'DEPP MO': 1, 'FASHION': 1, 'ISURF': 1, 'EYEWEAR': 1, 'MODELLO PAPILLON': 1, 'SCURA': 1, 'QUADRATO': 1, 'MONTATURA RETTA': 1, 'SERA': 1, 'STILE MOSCOT': 1, 'BOXER': 1, 'VINTAGE fashion unisex': 1, 'WAVE Johnny Depp': 1, 'Cult VINTAGE Leggeri uomo donna TONDI unisex': 1}
473		6	4	"1529    10 - pezzi - 4216 - V - TAC - Lampadina LED Ca...
Name: title, dtype: object"	0.3611111111111111	{'luce': 6, 'led': 4, 'lampadina': 3, 'e14': 3, 'bianca': 3, 'calda': 3, 'v-tac': 3, 'candela': 2, 'casquillo': 2, 'potenza': 2, 'sostituisce': 2, '2700k': 2, 'angolazione': 2, 'fascio': 2, 'pezzi': 1, 'tac': 1, '200°': 1, '10-pezzi': 1, 'p45': 1, '180°': 1, 'reality': 1, 'leuchten': 1, 'r30014007': 1, 'lampada': 1, 'soffitto': 1, 'luci': 1, '10-confezione': 1, 'e27': 1, 'incandescenza': 1, '100-240': 1, 'smd': 1, 'angolo': 1, 'diffusione': 1, 'grad': 1, 'dimmerabile': 1, 'vt-1864': 1, 'gillette': 1, 'accessori': 1, 'barba': 1, 'lampadine': 1, 'confezione': 1, 'unità': 1, 'freddo': 1, 'ses': 1, 'base': 1, 'tipo': 1, 'raccordi/250': 1, 'lumen': 1, 'output': 1, 'potenza/200': 1}	{'Casquillo E14': 2, 'Potenza 4W': 2, '30 W': 2, 'Luce Bianca Calda': 2, '2700K': 2, 'Angolazione fascio': 2, 'Lampadina LED Candela': 1, 'Lampadina LED P45': 1, 'Reality Leuchten R30014007 - Lampada': 1, 'Grad': 1, 'Gillette Accessori Barba': 1, 'v-tac LED lampadine': 1, 'bianco freddo 6000': 1, 'E14': 1, 'gradi/20,000': 1, 'V/50': 1, 'SKU': 1}
474	apparel	6	3	"4481    Camicia Donna Elegante,Kword Magliette Donna S...
Name: title, dtype: object"	0.0	{'top': 10, 'magliette': 5, 'homebaby®': 4, 'pantaloni': 4, 'tuta': 4, 'estivi': 4, 'corti': 4, 'eleganti': 4, 'jumpsuit': 4, 'crop': 4, 'shirt': 4, 'vintage': 4, 'manica': 4, 'corta': 4, 'camicia': 2, 'elegante': 2, 'kword': 2, 'senza': 2, 'maniche': 2, 'camisole': 2, 'camicetta': 2, 't-shirt': 2, 'strisce-': 2, 'scollo': 1, 'canotta': 1, 'chiffon': 1, 'canottiere': 1, 'solid': 1, 'pearl': 1, 'perline': 1, 'camis': 1, 'estate': 1, 'maglietta': 1, 'canotte': 1, 'camicie': 1, 'pullover': 1, 'felpa': 1, 'ragazza': 1, 'tumblr': 1}	{'Homebaby': 4, 'Pantaloni Tuta Donna Estivi Corti Top Donna Eleganti Jumpsuit': 2, 'Strisce-': 2, 'Crop Top T Shirt Donna Vintage': 2, 'Corta Magliette Donna': 2, 'Pantaloni Tuta Donna Estivi Corti Top Donna Eleganti Jumpsuit - Crop Top T Shirt Donna Vintage - 2018 Manica Corta Magliette Donna': 2, 'Camicia Donna Elegante': 1, 'Kword Magliette Donna Scollo A v Canotta in Chiffon Canottiere Solid Pearl Perline Camis Senza Maniche Camisole Top Camicetta T-Shirt per Estate': 1, 'Camicia Maglietta da Donna': 1, 'Kword': 1, 'Camicetta Senza Maniche': 1, 'Donna Camisole Canotte': 1, 'Camicie Pullover Top T': 1, 'Shirt Felpa Donna Ragazza Tumblr Elegante': 1}
475		6	4	"7420    Staffa unità esterna climatizzatore CLASSIC - ...
Name: title, dtype: object"	0.25	{'climatizzatore': 5, 'daikin': 3, 'a++': 3, 'wi-fi': 3, 'sensira': 2, 'r-32': 2, 'ftxf35a': 1, 'staffa': 1, 'unità': 1, 'esterna': 1, 'classic': 1, 'bracci': 1, 'portata': 1, 'acciaio': 1, 'strutturale': 1, 'ftxf25a': 1, 'scheda': 1, 'ftxp': 1, 'brp069a45/b45': 1, 'hisense': 1, 'easy': 1, 'smart': 1, 'btu': 1, 'r32': 1, 'ca35yr01g': 1, 'condizionatore': 1, 'btu/h': 1, 'inverter': 1, 'classe': 1, 'serie': 1}	{'Daikin Sensira FTXF35A 12000 R-32 A++ Wi-Fi 2018': 1, 'Staffa': 1, 'CLASSIC': 1, 'Kg - in acciaio strutturale': 1, 'Daikin Sensira': 1, 'FTXF25A 9000 R-32 A++ Wi-Fi 2018': 1, 'SCHEDA WI-FI X FTXP BRP069A45': 1, 'B45': 1, 'Climatizzatore Hisense Easy smart': 1, 'Btu A++ R32 CA35YR01G': 1, 'CONDIZIONATORE DAIKIN 12000': 1, 'BTU': 1, 'INVERTER CLASSE': 1, 'SERIE KM 2017': 1}
476	grocery	6	3	"4335    Brunello di Montalcino DOCG 2013 - Villa da Fi...
Name: title, dtype: object"	0.0	{'filicaja': 3, 'docg': 2, 'villa': 2, 'primitivo': 2, 'etna': 2, 'doc': 2, 'gemma': 2, 'brunello': 1, 'montalcino': 1, 'amarone': 1, 'bolgheri': 1, 'fondo': 1, 'filara': 1, 'nicosia': 1, 'mumm': 1, 'gold': 1, 'n°1': 1, 'manduria': 1, 'barolo': 1}	{'Villa': 2, 'Filicaja': 2, 'Brunello di Montalcino DOCG 2013': 1, 'Amarone': 1, 'Primitivo': 1, 'Etna': 1, 'Bianco Nicosia 2017': 1, 'Mumm Gold N': 1, 'Primitivo di Manduria DOC 2017': 1, 'DOCG Gemma Gemma 2014': 1}
477		6	5	"2042    CefarCompex Compex 602048 Gel, 250 gr
Name: title, dtype: object"	0.0	{'gel': 4, 'ems': 4, 'trainer': 4, 'abs': 3, 'muscolare': 3, 'cefarcompex': 2, 'elettrodi': 2, 'addominale': 2, 'pacchi': 2, 'elettrostimolatore': 2, 'usb': 2, 'portatile': 2, 'stimolatore': 2, 'compex': 1, 'performance': 1, 'snap': 1, '5x5': 1, 'dispositivi': 1, 'beurer': 1, 'sanitas': 1, 'pads': 1, 'tens': 1, '45x45mm': 1, 'attacco': 1, 'universale': 1, 'bottone': 1, '3.5mm': 1, 'qualità': 1, 'axion': 1, 'sostitutivi': 1, 'charminer': 1, 'foglio': 1, 'sostitutivo': 1, 'cintura': 1, 'toning': 1, 'toner': 1, 'accessori': 1, '30pcs': 1, 'pezzi': 1, 'scatola': 1, 'iegeek': 1, 'ricaricabile': 1, 'wireless': 1, 'addome/braccio/gambe/waist/glutei': 1, 'massaggi-attrezzi': 1, 'uomo/donna': 1, 'sckal': 1, 'trasmissione': 1, 'vocale': 1, 'intelligente': 1}	{'Braccio': 2, 'Gambe': 2, 'Waist': 2, 'CefarCompex Compex 602048 Gel': 1, 'CefarCompex - Elettrodi Performance': 1, 'BEURER': 1, 'Pads TENS': 1, 'Attacco universale a bottone': 1, 'EMS Sostitutivi Gel': 1, 'Charminer Foglio di': 1, 'Abs Trainer': 1, 'Cintura Addominale Toning Toner Muscolare Trainer Accessori 30pcs': 1, 'Elettrostimolatore Muscolare': 1, 'USB Ricaricabile Trainer Wireless Portatile': 1, 'ABS Stimolatore Addome': 1, 'Glutei Massaggi': 1, 'Attrezzi Uomo': 1, 'SCKAL Elettrostimolatore Muscolare EMS': 1, 'ABS Trainer': 1, 'Trasmissione Vocale Intelligente': 1, 'Ricarica USB': 1, 'Stimolatore Addominali': 1, 'Addome': 1, 'Glutei-Cintura Addominale Portatile': 1}
478	hpc	5	3	"6257    Phyto Phytocyane Densifying treatment shampoo ...
Name: title, dtype: object"	0.3333333333333333	{'phyto': 4, 'capelli': 4, 'trattamento': 3, 'phytophanere': 2, 'integratore': 2, 'alimentare': 2, 'unghie': 2, 'capsule': 2, 'phytocyane': 2, 'fiale': 2, 'shampoo': 2, 'sottili': 2, 'anticaduta': 1, 'densifying': 1, 'treatment': 1, 'phytolium': 1, 'rafforzamento': 1, 'mesi': 1}	{'Phyto Phytophanere Integratore Alimentare Capelli': 2, 'Unghie': 2, 'PHYTOCYANE FIALE TRATTAMENTO ANTICADUTA': 1, 'FIALE': 1, 'Phyto Phytocyane Densifying': 1, 'Phyto Phytolium': 1, 'MESI': 1, 'TRATTAMENTO': 1, 'Capsule': 1}
479		5	4	"11062    Corpiscina Steel Pro Frame Rett. cm 221X150X43
Name: title, dtype: object"	0.7	"{'piscina': 5, 'intex': 2, 'rettangolare': 2, 'pompa': 2, 'filtro': 2, 'flusso': 2, 'l/h': 2, 'steel': 2, 'pro': 2, 'bestway': 2, 'fuori': 2, 'terra': 2, 'senza': 1, 'easy-frame': 1, '244-304': 1, 'i.4': 1, ""d'acqua"": 1, 'sistema': 1, 'corpiscina': 1, 'frame': 1, 'rett': 1, '221x150x43': 1, 'telo': 1, 'base': 1, 'telaio': 1, 'bordi': 1, '1200l': 1}"	"{'Pompa Filtro': 1, '286027 Easy-Frame Pompa Filtro': 1, ""Flusso D'Acqua"": 1, 'Flusso di Sistema': 1, 'Corpiscina Steel Pro Frame Rett': 1, 'Bestway': 1, 'Bestway Steel PRO 56401': 1, 'Bordi Piscina Rettangolare 1200L Blu Piscina Fuori Terra': 1}"
480		5	3	"1702    Supermarket
Name: title, dtype: object"	0.5333333333333333	{'supermarket': 1, 'everybody': 1, 'ysiv': 1, 'incredible': 1, 'true': 1, 'story': 1, 'adversus': 1}	{'Everybody': 1, 'Ysiv': 1, 'Incredible True Story': 1, 'Adversus': 1}
481	dvd	5	3	"341    Yoshiaki Kawajiri collection
Name: title, dtype: object"	0.4666666666666667	{'yoshiaki': 1, 'kawajiri': 1, 'collection': 1, 'city': 1, 'notte': 1, 'cloni': 1, 'highlander': 1, 'vendetta': 1, 'immortale': 1, 'tokyo': 1, 'godfathers': 1, 'millennium': 1, 'actress': 1}	{'Yoshiaki Kawajiri': 1, 'City - La Notte Dei Cloni': 1, 'Highlander - Vendetta immortale': 1, 'Tokyo godfathers': 1, 'Millennium actress': 1}
482	apparel	5	3	"3897    6TN Uomo Realizzato nel 1979 40 Anni di Stupen...
Name: title, dtype: object"	0.0	"{'compleanno': 7, 'anni': 4, '6tn': 2, 'stupenda': 2, 'maglietta': 2, 'regalo': 2, 'libro': 2, 'realizzato': 1, 'udo': 1, 'schmidt': 1, 'carta': 1, 'igienica': 1, 'esimo': 1, 'bracciale': 1, 'regolabile': 1, 'ragazza': 1, '21x21cm': 1, 'pagine': 1, 'biglietti': 1, ""d'auguri"": 1, 'idea': 1, 'buo': 1, 'opsiti': 1, 'guestbook': 1, 'realizzata': 1}"	{'Anni di Stupenda Maglietta': 2, 'Compleanno': 2, '6TN Uomo Realizzato': 1, 'Udo Schmidt - Carta igienica': 1, 'Bracciale': 1, '6TN Donna Realizzata': 1}
